Timestamp,Open,High,Low,Close,Volume
1763868660.0,85844.0,85899.0,85844.0,85899.0,0.39090571
1763868720.0,85901.0,85963.0,85898.0,85905.0,0.78673333
1763868780.0,85906.0,85981.0,85854.0,85980.0,2.2973556
1763868840.0,85990.0,86024.0,85990.0,86009.0,0.38586828
1763868900.0,86018.0,86073.0,86013.0,86039.0,0.07956742
1763868960.0,86047.0,86106.0,86047.0,86105.0,0.06196325
1763869020.0,86096.0,86096.0,86046.0,86046.0,0.62836804
1763869080.0,86012.0,86012.0,85966.0,86011.0,0.72593578
1763869140.0,86005.0,86009.0,85961.0,85987.0,0.1192443
1763869200.0,85992.0,85992.0,85954.0,85985.0,0.06187478
1763869260.0,85985.0,86042.0,85985.0,86042.0,1.60831659
1763869320.0,86052.0,86059.0,85996.0,85996.0,1.3319364
1763869380.0,85996.0,86033.0,85996.0,86033.0,0.36203759
1763869440.0,86033.0,86037.0,86005.0,86036.0,1.3095454
1763869500.0,86036.0,86062.0,86020.0,86047.0,0.54379387
1763869560.0,86046.0,86058.0,86017.0,86033.0,0.03884706
1763869620.0,86023.0,86023.0,85998.0,85999.0,0.4431298
1763869680.0,85989.0,86004.0,85972.0,86002.0,3.46362941
1763869740.0,86001.0,86023.0,85982.0,86020.0,0.19035996
1763869800.0,86010.0,86023.0,86000.0,86020.0,0.20281088
1763869860.0,86002.0,86014.0,85956.0,86014.0,0.91993555
1763869920.0,86013.0,86046.0,86013.0,86046.0,0.75633581
1763869980.0,86047.0,86060.0,86038.0,86057.0,0.59486404
1763870040.0,86053.0,86080.0,86043.0,86070.0,1.17613593
1763870100.0,86066.0,86100.0,86058.0,86100.0,0.38155668
1763870160.0,86100.0,86208.0,86099.0,86199.0,3.53664815
1763870220.0,86188.0,86196.0,86179.0,86179.0,1.36777348
1763870280.0,86182.0,86210.0,86161.0,86210.0,2.87514779
1763870340.0,86194.0,86251.0,86194.0,86251.0,0.70902276
1763870400.0,86251.0,86334.0,86251.0,86273.0,14.13618054
1763870460.0,86273.0,86273.0,86193.0,86196.0,2.64655686
1763870520.0,86172.0,86222.0,86172.0,86174.0,0.35699195
1763870580.0,86174.0,86198.0,86173.0,86197.0,2.67273238
1763870640.0,86196.0,86217.0,86190.0,86215.0,0.04822781
1763870700.0,86193.0,86198.0,86107.0,86122.0,1.0018813
1763870760.0,86151.0,86151.0,86103.0,86110.0,1.31957673
1763870820.0,86110.0,86211.0,86110.0,86207.0,2.68739791
1763870880.0,86207.0,86333.0,86183.0,86333.0,2.51854577
1763870940.0,86333.0,86417.0,86283.0,86399.0,11.88981454
1763871000.0,86399.0,86428.0,86309.0,86363.0,7.27379561
1763871060.0,86377.0,86428.0,86377.0,86428.0,3.17912841
1763871120.0,86428.0,86448.0,86415.0,86415.0,1.57050418
1763871180.0,86411.0,86411.0,86362.0,86384.0,2.38576712
1763871240.0,86384.0,86434.0,86363.0,86412.0,1.08605715
1763871300.0,86407.0,86407.0,86332.0,86341.0,1.5520496
1763871360.0,86341.0,86393.0,86341.0,86387.0,0.99878826
1763871420.0,86387.0,86448.0,86387.0,86447.0,0.19382315
1763871480.0,86447.0,86479.0,86405.0,86452.0,2.88036205
1763871540.0,86452.0,86537.0,86452.0,86533.0,2.40666363
1763871600.0,86538.0,86666.0,86538.0,86665.0,10.70976354
1763871660.0,86666.0,86791.0,86644.0,86673.0,11.60857705
1763871720.0,86673.0,86791.0,86655.0,86713.0,4.97529675
1763871780.0,86697.0,86697.0,86586.0,86586.0,2.29955316
1763871840.0,86576.0,86626.0,86498.0,86500.0,4.53599811
1763871900.0,86512.0,86602.0,86458.0,86594.0,8.00108729
1763871960.0,86566.0,86599.0,86531.0,86575.0,0.39620833
1763872020.0,86547.0,86561.0,86539.0,86552.0,0.358415
1763872080.0,86544.0,86595.0,86537.0,86595.0,0.34311083
1763872140.0,86564.0,86564.0,86433.0,86448.0,5.13972316
1763872200.0,86442.0,86469.0,86383.0,86413.0,1.00378996
1763872260.0,86398.0,86407.0,86385.0,86403.0,0.52654823
1763872320.0,86401.0,86487.0,86395.0,86487.0,0.46172397
1763872380.0,86475.0,86507.0,86459.0,86481.0,2.20592999
1763872440.0,86482.0,86542.0,86482.0,86542.0,2.97203426
1763872500.0,86557.0,86569.0,86520.0,86520.0,0.72166007
1763872560.0,86520.0,86548.0,86429.0,86541.0,8.08548334
1763872620.0,86528.0,86533.0,86463.0,86470.0,0.89732396
1763872680.0,86477.0,86515.0,86477.0,86501.0,2.51663442
1763872740.0,86507.0,86572.0,86507.0,86572.0,1.82640494
1763872800.0,86567.0,86567.0,86509.0,86514.0,0.74484871
1763872860.0,86523.0,86523.0,86492.0,86492.0,0.70899521
1763872920.0,86492.0,86507.0,86488.0,86507.0,0.47502466
1763872980.0,86506.0,86536.0,86501.0,86524.0,0.74811184
1763873040.0,86523.0,86530.0,86502.0,86530.0,0.31906763
1763873100.0,86530.0,86586.0,86529.0,86585.0,0.68343991
1763873160.0,86580.0,86646.0,86504.0,86602.0,3.07658402
1763873220.0,86602.0,86602.0,86528.0,86543.0,1.42132056
1763873280.0,86533.0,86599.0,86527.0,86593.0,1.06145782
1763873340.0,86536.0,86553.0,86506.0,86533.0,2.17411341
1763873400.0,86516.0,86538.0,86501.0,86538.0,1.52825418
1763873460.0,86544.0,86606.0,86544.0,86552.0,0.19763967
1763873520.0,86553.0,86599.0,86543.0,86543.0,0.45359869
1763873580.0,86524.0,86536.0,86476.0,86501.0,14.63968062
1763873640.0,86526.0,86607.0,86506.0,86511.0,4.25937469
1763873700.0,86500.0,86561.0,86500.0,86561.0,7.02881322
1763873760.0,86561.0,86580.0,86561.0,86572.0,0.70270527
1763873820.0,86571.0,86571.0,86542.0,86566.0,1.14203909
1763873880.0,86565.0,86567.0,86417.0,86418.0,9.15829386
1763873940.0,86418.0,86527.0,86418.0,86525.0,1.08228232
1763874000.0,86502.0,86534.0,86484.0,86484.0,0.20630781
1763874060.0,86482.0,86486.0,86413.0,86414.0,0.13362496
1763874120.0,86406.0,86440.0,86403.0,86431.0,0.2007733
1763874180.0,86417.0,86430.0,86388.0,86420.0,0.17639493
1763874240.0,86419.0,86419.0,86397.0,86411.0,0.29838934
1763874300.0,86400.0,86401.0,86364.0,86377.0,0.08828188
1763874360.0,86359.0,86413.0,86359.0,86413.0,2.93779089
1763874420.0,86433.0,86464.0,86432.0,86464.0,0.76565946
1763874480.0,86471.0,86471.0,86413.0,86419.0,2.59141838
1763874540.0,86432.0,86451.0,86346.0,86347.0,4.67854365
1763874600.0,86347.0,86393.0,86344.0,86358.0,2.19822757
1763874660.0,86345.0,86346.0,86333.0,86334.0,1.52256211
1763874720.0,86334.0,86335.0,86330.0,86330.0,0.03018399
1763874780.0,86330.0,86348.0,86323.0,86348.0,0.57604433
1763874840.0,86349.0,86412.0,86348.0,86402.0,1.20270107
1763874900.0,86388.0,86389.0,86369.0,86371.0,0.23863708
1763874960.0,86362.0,86395.0,86362.0,86395.0,0.12580189
1763875020.0,86381.0,86389.0,86330.0,86335.0,1.37681461
1763875080.0,86335.0,86335.0,86303.0,86328.0,1.91026847
1763875140.0,86335.0,86365.0,86324.0,86324.0,0.8184204
1763875200.0,86329.0,86346.0,86297.0,86346.0,0.43124569
1763875260.0,86349.0,86349.0,86338.0,86347.0,0.03666859
1763875320.0,86316.0,86316.0,86297.0,86300.0,0.53467987
1763875380.0,86285.0,86285.0,86236.0,86246.0,0.67347094
1763875440.0,86247.0,86278.0,86247.0,86278.0,0.20432153
1763875500.0,86279.0,86290.0,86263.0,86263.0,0.80116333
1763875560.0,86248.0,86248.0,86188.0,86188.0,0.15664497
1763875620.0,86188.0,86196.0,86180.0,86182.0,0.063367
1763875680.0,86187.0,86216.0,86187.0,86193.0,0.0789888
1763875740.0,86199.0,86206.0,86187.0,86190.0,0.98611874
1763875800.0,86182.0,86214.0,86180.0,86214.0,0.42545969
1763875860.0,86221.0,86222.0,86197.0,86197.0,0.04598959
1763875920.0,86188.0,86188.0,86179.0,86180.0,21.07772853
1763875980.0,86180.0,86193.0,86180.0,86185.0,0.42245961
1763876040.0,86179.0,86180.0,86169.0,86169.0,10.6534695
1763876100.0,86159.0,86187.0,86159.0,86178.0,0.49363487
1763876160.0,86178.0,86194.0,86159.0,86159.0,1.03088799
1763876220.0,86160.0,86160.0,86089.0,86089.0,5.55474745
1763876280.0,86086.0,86086.0,86004.0,86030.0,3.17899943
1763876340.0,86019.0,86059.0,85957.0,86059.0,1.37002594
1763876400.0,86054.0,86072.0,86053.0,86068.0,0.7540426
1763876460.0,86067.0,86093.0,86067.0,86076.0,1.04529686
1763876520.0,86070.0,86070.0,86018.0,86044.0,0.47105928
1763876580.0,86026.0,86034.0,85987.0,85994.0,1.21829129
1763876640.0,86003.0,86031.0,86003.0,86004.0,0.03747419
1763876700.0,85995.0,86075.0,85995.0,86071.0,0.28721347
1763876760.0,86071.0,86142.0,86071.0,86136.0,2.49760935
1763876820.0,86142.0,86178.0,86113.0,86177.0,0.68427831
1763876880.0,86158.0,86211.0,86155.0,86193.0,0.19359176
1763876940.0,86193.0,86203.0,86191.0,86200.0,0.42242503
1763877000.0,86217.0,86218.0,86206.0,86215.0,0.31027656
1763877060.0,86207.0,86207.0,86190.0,86190.0,0.13837047
1763877120.0,86172.0,86199.0,86162.0,86199.0,0.06288202
1763877180.0,86170.0,86194.0,86162.0,86194.0,1.35268466
1763877240.0,86185.0,86216.0,86184.0,86216.0,0.15724727
1763877300.0,86222.0,86231.0,86208.0,86208.0,0.45321951
1763877360.0,86201.0,86201.0,86181.0,86194.0,0.10686116
1763877420.0,86205.0,86270.0,86205.0,86270.0,0.00466437
1763877480.0,86278.0,86296.0,86277.0,86296.0,0.18141917
1763877540.0,86296.0,86309.0,86296.0,86303.0,0.03396767
1763877600.0,86306.0,86321.0,86268.0,86268.0,0.19193413
1763877660.0,86268.0,86288.0,86229.0,86284.0,0.14122672
1763877720.0,86257.0,86322.0,86257.0,86303.0,0.49323421
1763877780.0,86311.0,86344.0,86311.0,86344.0,0.51095987
1763877840.0,86345.0,86386.0,86310.0,86380.0,0.32147791
1763877900.0,86379.0,86440.0,86379.0,86400.0,0.02842596
1763877960.0,86400.0,86405.0,86344.0,86405.0,0.07147086
1763878020.0,86435.0,86456.0,86408.0,86435.0,7.42063782
1763878080.0,86428.0,86454.0,86416.0,86420.0,2.4210327
1763878140.0,86420.0,86420.0,86369.0,86404.0,0.14964201
1763878200.0,86402.0,86411.0,86324.0,86324.0,1.29908269
1763878260.0,86315.0,86321.0,86292.0,86314.0,0.10106287
1763878320.0,86292.0,86292.0,86245.0,86250.0,3.08560725
1763878380.0,86250.0,86285.0,86250.0,86285.0,0.59327134
1763878440.0,86258.0,86258.0,86243.0,86243.0,0.73712931
1763878500.0,86244.0,86249.0,86239.0,86243.0,0.98331604
1763878560.0,86243.0,86267.0,86206.0,86216.0,1.14879553
1763878620.0,86210.0,86212.0,86192.0,86192.0,0.31201334
1763878680.0,86191.0,86191.0,86150.0,86151.0,0.19783457
1763878740.0,86151.0,86173.0,86142.0,86171.0,1.80839858
1763878800.0,86172.0,86208.0,86172.0,86195.0,1.63880573
1763878860.0,86196.0,86233.0,86196.0,86233.0,0.0328587
1763878920.0,86224.0,86256.0,86131.0,86131.0,4.16698745
1763878980.0,86119.0,86134.0,86068.0,86081.0,0.87081772
1763879040.0,86066.0,86086.0,86048.0,86081.0,0.84239092
1763879100.0,86088.0,86088.0,86063.0,86065.0,1.51428509
1763879160.0,86065.0,86065.0,86065.0,86065.0,0.69664321
1763879220.0,86057.0,86070.0,86057.0,86061.0,0.13758522
1763879280.0,86061.0,86080.0,86048.0,86079.0,0.35020577
1763879340.0,86103.0,86132.0,86098.0,86106.0,0.68127668
1763879400.0,86125.0,86140.0,86105.0,86105.0,1.20594728
1763879460.0,86105.0,86131.0,86104.0,86104.0,0.63362649
1763879520.0,86095.0,86096.0,86074.0,86089.0,0.62723871
1763879580.0,86087.0,86087.0,86026.0,86054.0,1.97637021
1763879640.0,86064.0,86082.0,86024.0,86024.0,0.09923487
1763879700.0,86024.0,86039.0,86024.0,86035.0,1.01526295
1763879760.0,86037.0,86037.0,86019.0,86028.0,1.0295375
1763879820.0,86028.0,86028.0,85959.0,85967.0,5.96216842
1763879880.0,85990.0,86007.0,85990.0,86003.0,1.00442623
1763879940.0,85998.0,86015.0,85984.0,85984.0,0.49707606
1763880000.0,85982.0,85982.0,85954.0,85968.0,1.58276215
1763880060.0,85967.0,85999.0,85957.0,85966.0,0.9724687
1763880120.0,85966.0,86030.0,85966.0,86030.0,0.16499575
1763880180.0,86029.0,86029.0,86028.0,86028.0,0.00403405
1763880240.0,86006.0,86006.0,85981.0,85983.0,0.06612049
1763880300.0,85981.0,86052.0,85981.0,86045.0,0.54771655
1763880360.0,86034.0,86056.0,86032.0,86041.0,1.18338848
1763880420.0,86035.0,86044.0,86034.0,86044.0,0.08165992
1763880480.0,86046.0,86062.0,86046.0,86052.0,0.11252068
1763880540.0,86009.0,86009.0,85969.0,85969.0,0.08040324
1763880600.0,85969.0,85972.0,85964.0,85964.0,0.16932636
1763880660.0,85964.0,85964.0,85900.0,85939.0,7.39339791
1763880720.0,85931.0,85938.0,85860.0,85860.0,2.38708614
1763880780.0,85860.0,85860.0,85857.0,85858.0,0.10499062
1763880840.0,85859.0,85885.0,85847.0,85885.0,0.59984818
1763880900.0,85889.0,85889.0,85834.0,85841.0,0.42996907
1763880960.0,85841.0,85874.0,85833.0,85833.0,2.95403156
1763881020.0,85834.0,85869.0,85833.0,85869.0,0.28503627
1763881080.0,85869.0,85884.0,85854.0,85854.0,0.0943174
1763881140.0,85874.0,85874.0,85820.0,85820.0,0.32137566
1763881200.0,85820.0,85860.0,85820.0,85860.0,1.21431839
1763881260.0,85866.0,85866.0,85730.0,85730.0,8.18637146
1763881320.0,85734.0,85775.0,85725.0,85731.0,0.86447168
1763881380.0,85731.0,85751.0,85688.0,85690.0,3.88060069
1763881440.0,85688.0,85688.0,85659.0,85664.0,1.91453055
1763881500.0,85664.0,85664.0,85572.0,85638.0,3.39711685
1763881560.0,85638.0,85717.0,85638.0,85701.0,3.08818844
1763881620.0,85699.0,85732.0,85699.0,85719.0,0.86708811
1763881680.0,85714.0,85714.0,85692.0,85694.0,0.98193484
1763881740.0,85705.0,85707.0,85692.0,85707.0,0.05696061
1763881800.0,85713.0,85776.0,85713.0,85748.0,2.61024104
1763881860.0,85764.0,85793.0,85762.0,85778.0,1.45575077
1763881920.0,85778.0,85784.0,85761.0,85763.0,0.19419531
1763881980.0,85763.0,85818.0,85763.0,85818.0,3.71176048
1763882040.0,85825.0,85860.0,85821.0,85821.0,2.0327336
1763882100.0,85821.0,85835.0,85821.0,85832.0,0.06148253
1763882160.0,85832.0,85842.0,85721.0,85727.0,2.28668316
1763882220.0,85713.0,85737.0,85685.0,85696.0,1.42640023
1763882280.0,85683.0,85683.0,85594.0,85594.0,3.64821837
1763882340.0,85593.0,85654.0,85592.0,85620.0,0.69998237
1763882400.0,85644.0,85655.0,85586.0,85586.0,0.41335294
1763882460.0,85581.0,85621.0,85573.0,85621.0,1.48786669
1763882520.0,85621.0,85630.0,85589.0,85630.0,2.59010238
1763882580.0,85632.0,85683.0,85632.0,85683.0,0.81754139
1763882640.0,85706.0,85731.0,85706.0,85711.0,0.36598444
1763882700.0,85705.0,85705.0,85674.0,85674.0,2.04615813
1763882760.0,85658.0,85658.0,85630.0,85630.0,0.1186117
1763882820.0,85622.0,85622.0,85353.0,85392.0,16.7440202
1763882880.0,85426.0,85493.0,85426.0,85433.0,2.68552053
1763882940.0,85448.0,85466.0,85434.0,85465.0,0.54008367
1763883000.0,85465.0,85486.0,85429.0,85471.0,1.16138163
1763883060.0,85472.0,85492.0,85447.0,85450.0,0.70682718
1763883120.0,85450.0,85455.0,85405.0,85441.0,0.53639076
1763883180.0,85469.0,85491.0,85469.0,85484.0,0.41365789
1763883240.0,85484.0,85515.0,85484.0,85499.0,1.20093677
1763883300.0,85499.0,85516.0,85455.0,85509.0,0.76059823
1763883360.0,85503.0,85543.0,85498.0,85542.0,0.14094529
1763883420.0,85542.0,85567.0,85542.0,85567.0,1.48010256
1763883480.0,85575.0,85575.0,85501.0,85557.0,2.24705033
1763883540.0,85560.0,85603.0,85560.0,85595.0,0.09913105
1763883600.0,85598.0,85667.0,85566.0,85566.0,2.66876542
1763883660.0,85570.0,85624.0,85570.0,85623.0,2.35947998
1763883720.0,85622.0,85669.0,85616.0,85669.0,0.07963669
1763883780.0,85674.0,85674.0,85630.0,85655.0,1.6324655
1763883840.0,85670.0,85673.0,85654.0,85654.0,0.22475423
1763883900.0,85653.0,85653.0,85603.0,85614.0,0.38189762
1763883960.0,85613.0,85643.0,85608.0,85637.0,0.42583653
1763884020.0,85637.0,85637.0,85594.0,85600.0,3.47175857
1763884080.0,85601.0,85666.0,85598.0,85665.0,0.98805548
1763884140.0,85673.0,85725.0,85673.0,85714.0,1.5776115
1763884200.0,85714.0,85750.0,85714.0,85750.0,0.05739457
1763884260.0,85750.0,85751.0,85725.0,85725.0,0.56035577
1763884320.0,85716.0,85756.0,85716.0,85729.0,0.31130687
1763884380.0,85750.0,85750.0,85664.0,85664.0,1.53012279
1763884440.0,85665.0,85709.0,85665.0,85665.0,0.30902274
1763884500.0,85665.0,85670.0,85610.0,85636.0,0.16654905
1763884560.0,85621.0,85655.0,85598.0,85655.0,0.41538394
1763884620.0,85655.0,85702.0,85655.0,85702.0,0.88184094
1763884680.0,85706.0,85726.0,85706.0,85726.0,1.04843282
1763884740.0,85740.0,85740.0,85735.0,85735.0,0.90950557
1763884800.0,85735.0,85740.0,85716.0,85727.0,0.67522059
1763884860.0,85727.0,85803.0,85727.0,85803.0,2.67526918
1763884920.0,85833.0,85865.0,85817.0,85848.0,0.63246079
1763884980.0,85847.0,85856.0,85841.0,85855.0,0.67964942
1763885040.0,85864.0,85864.0,85786.0,85815.0,0.82626865
1763885100.0,85815.0,85826.0,85815.0,85825.0,0.03150773
1763885160.0,85845.0,85862.0,85844.0,85852.0,0.61454951
1763885220.0,85853.0,85867.0,85853.0,85853.0,0.69003272
1763885280.0,85853.0,85911.0,85852.0,85911.0,0.31963769
1763885340.0,85910.0,85911.0,85898.0,85898.0,8.18526064
1763885400.0,85897.0,85910.0,85892.0,85910.0,0.87478109
1763885460.0,85911.0,86003.0,85909.0,85971.0,26.26617769
1763885520.0,85962.0,85979.0,85905.0,85979.0,4.2551002
1763885580.0,85978.0,85979.0,85940.0,85952.0,1.1902045
1763885640.0,85952.0,85997.0,85948.0,85948.0,0.97421472
1763885700.0,85929.0,85963.0,85900.0,85960.0,0.48987563
1763885760.0,85959.0,85982.0,85954.0,85982.0,0.11379682
1763885820.0,85993.0,86002.0,85901.0,85901.0,0.79771233
1763885880.0,85901.0,85936.0,85901.0,85936.0,1.01745571
1763885940.0,85959.0,86014.0,85959.0,86001.0,0.82860653
1763886000.0,86001.0,86001.0,85986.0,85988.0,1.01725784
1763886060.0,85986.0,86040.0,85986.0,86040.0,1.76878575
1763886120.0,86045.0,86055.0,86017.0,86024.0,1.07435369
1763886180.0,86017.0,86017.0,85951.0,85967.0,1.51961017
1763886240.0,85973.0,85995.0,85973.0,85987.0,1.90330736
1763886300.0,85980.0,85981.0,85967.0,85972.0,0.69837628
1763886360.0,85984.0,85999.0,85984.0,85999.0,0.26724181
1763886420.0,86031.0,86031.0,85999.0,85999.0,0.41274905
1763886480.0,86003.0,86003.0,85941.0,85941.0,0.43343904
1763886540.0,85933.0,85940.0,85922.0,85929.0,0.21266314
1763886600.0,85936.0,85962.0,85915.0,85962.0,0.76270464
1763886660.0,85967.0,85967.0,85945.0,85945.0,0.03378222
1763886720.0,85945.0,85961.0,85912.0,85917.0,0.31775051
1763886780.0,85916.0,85917.0,85827.0,85881.0,1.05528709
1763886840.0,85880.0,85940.0,85874.0,85940.0,2.12582127
1763886900.0,85961.0,85961.0,85857.0,85857.0,0.49776003
1763886960.0,85856.0,85893.0,85849.0,85880.0,0.02662345
1763887020.0,85883.0,85906.0,85880.0,85906.0,0.27662121
1763887080.0,85911.0,85914.0,85906.0,85914.0,1.45143203
1763887140.0,85939.0,85969.0,85892.0,85892.0,3.18118339
1763887200.0,85889.0,85897.0,85868.0,85868.0,0.24906725
1763887260.0,85856.0,85862.0,85844.0,85847.0,3.52395582
1763887320.0,85846.0,85846.0,85801.0,85819.0,1.82361317
1763887380.0,85801.0,85832.0,85801.0,85802.0,2.07577845
1763887440.0,85802.0,85821.0,85802.0,85820.0,0.44655255
1763887500.0,85817.0,85865.0,85817.0,85836.0,0.21901268
1763887560.0,85825.0,85930.0,85825.0,85930.0,0.33397865
1763887620.0,85961.0,86055.0,85961.0,86036.0,1.81422448
1763887680.0,86020.0,86025.0,85988.0,86006.0,0.84165274
1763887740.0,86001.0,86037.0,85996.0,86016.0,3.88621243
1763887800.0,86009.0,86011.0,85979.0,85979.0,0.12899937
1763887860.0,85983.0,86002.0,85955.0,85967.0,1.64627647
1763887920.0,85955.0,85960.0,85934.0,85945.0,0.72469906
1763887980.0,85944.0,85960.0,85940.0,85960.0,0.09054565
1763888040.0,85971.0,85971.0,85957.0,85968.0,0.61078869
1763888100.0,85972.0,86021.0,85972.0,86013.0,0.31888542
1763888160.0,86026.0,86076.0,86014.0,86076.0,1.47861982
1763888220.0,86075.0,86117.0,86054.0,86117.0,3.06462735
1763888280.0,86117.0,86127.0,86117.0,86127.0,0.56921783
1763888340.0,86127.0,86127.0,86076.0,86082.0,2.80377981
1763888400.0,86082.0,86099.0,86073.0,86088.0,0.71491897
1763888460.0,86082.0,86082.0,86047.0,86058.0,0.67454146
1763888520.0,86057.0,86057.0,86031.0,86042.0,0.1727411
1763888580.0,86043.0,86072.0,86043.0,86066.0,0.46222293
1763888640.0,86064.0,86092.0,86064.0,86086.0,0.37589312
1763888700.0,86071.0,86091.0,86048.0,86091.0,0.38014841
1763888760.0,86091.0,86093.0,86032.0,86080.0,1.03121598
1763888820.0,86102.0,86147.0,86102.0,86147.0,1.30262281
1763888880.0,86147.0,86148.0,86135.0,86141.0,0.07093963
1763888940.0,86141.0,86148.0,86073.0,86074.0,0.56347509
1763889000.0,86077.0,86144.0,86077.0,86144.0,0.5499712
1763889060.0,86121.0,86158.0,86104.0,86144.0,1.6720927
1763889120.0,86156.0,86158.0,86135.0,86158.0,0.15179914
1763889180.0,86158.0,86188.0,86158.0,86188.0,2.55133077
1763889240.0,86187.0,86187.0,86173.0,86179.0,1.14688079
1763889300.0,86179.0,86185.0,86151.0,86151.0,0.2100723
1763889360.0,86172.0,86182.0,86108.0,86108.0,0.50654365
1763889420.0,86098.0,86131.0,86054.0,86123.0,4.15136379
1763889480.0,86135.0,86200.0,86135.0,86186.0,1.50328105
1763889540.0,86197.0,86197.0,86147.0,86172.0,0.21138641
1763889600.0,86154.0,86195.0,86154.0,86195.0,0.25789431
1763889660.0,86195.0,86200.0,86194.0,86200.0,0.13240234
1763889720.0,86200.0,86200.0,86180.0,86180.0,0.61719023
1763889780.0,86178.0,86178.0,86136.0,86136.0,0.20622321
1763889840.0,86129.0,86129.0,86088.0,86106.0,1.17421011
1763889900.0,86106.0,86145.0,86081.0,86123.0,0.41770731
1763889960.0,86119.0,86119.0,86073.0,86073.0,0.15351661
1763890020.0,86073.0,86093.0,86073.0,86093.0,0.00526962
1763890080.0,86093.0,86094.0,86093.0,86094.0,0.26066363
1763890140.0,86094.0,86114.0,86093.0,86111.0,0.36281451
1763890200.0,86111.0,86166.0,86111.0,86166.0,0.43591668
1763890260.0,86166.0,86185.0,86148.0,86154.0,0.01891615
1763890320.0,86155.0,86161.0,86155.0,86158.0,0.13469501
1763890380.0,86158.0,86158.0,86133.0,86142.0,0.3673562
1763890440.0,86142.0,86142.0,86095.0,86100.0,0.11711716
1763890500.0,86100.0,86132.0,86100.0,86114.0,0.02252478
1763890560.0,86111.0,86112.0,86070.0,86075.0,0.1025016
1763890620.0,86069.0,86162.0,86064.0,86159.0,0.38762058
1763890680.0,86159.0,86270.0,86159.0,86243.0,0.64998403
1763890740.0,86243.0,86260.0,86209.0,86211.0,0.90399095
1763890800.0,86211.0,86243.0,86211.0,86243.0,0.49257794
1763890860.0,86277.0,86345.0,86277.0,86339.0,7.24673128
